         60499099 function calls (60496644 primitive calls) in 98.576 seconds

   Ordered by: standard name

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 tokenize.py:214(StopTokenizing)
        1    0.000    0.000    0.000    0.000 tokenize.py:217(Untokenizer)
        1    0.000    0.000    0.000    0.000 tokenize.py:94(TokenInfo)
        1    0.000    0.000    0.006    0.006 traceback.py:1(<module>)
        1    0.000    0.000    0.000    0.000 traceback.py:227(FrameSummary)
        1    0.000    0.000    0.000    0.000 traceback.py:315(StackSummary)
        1    0.000    0.000    0.000    0.000 traceback.py:437(TracebackException)
      124    0.000    0.000    0.000    0.000 types.py:164(__get__)
        1    0.000    0.000    0.000    0.000 tz.py:1030(tzstr)
        1    0.000    0.000    0.000    0.000 tz.py:1150(_tzicalvtzcomp)
        1    0.000    0.000    0.000    0.000 tz.py:1161(_tzicalvtz)
        1    0.000    0.000    0.000    0.000 tz.py:1247(tzical)
        1    0.000    0.000    0.000    0.000 tz.py:126(tzoffset)
        1    0.000    0.000    0.000    0.000 tz.py:1464(__get_gettz)
        1    0.000    0.000    0.000    0.000 tz.py:1469(GettzFunc)
        1    0.000    0.000    0.000    0.000 tz.py:1539(__init__)
        1    0.000    0.000    0.000    0.000 tz.py:1822(_nullcontext)
        1    0.000    0.000    0.000    0.000 tz.py:195(tzlocal)
        1    0.000    0.000    0.000    0.000 tz.py:322(_ttinfo)
        1    0.000    0.000    0.000    0.000 tz.py:367(_tzfile)
        1    0.000    0.000    0.000    0.000 tz.py:380(tzfile)
        1    0.000    0.000    0.000    0.000 tz.py:41(tzutc)
        1    0.000    0.000    0.000    0.000 tz.py:868(tzrange)
        1    0.000    0.000    0.013    0.013 tz.py:9(<module>)
        1    0.000    0.000    0.001    0.001 util.py:10(<module>)
        1    0.000    0.000    0.000    0.000 util.py:292(Future)
        1    0.000    0.000    0.000    0.000 util.py:32(ClassNotFound)
        1    0.000    0.000    0.000    0.000 util.py:36(OptionError)
        1    0.000    0.000    0.000    0.000 util.py:373(UnclosingTextIOWrapper)
        1    0.000    0.000    0.000    0.000 util.py:73(find_spec)
     2004    0.011    0.000    0.014    0.000 uuid.py:121(__init__)
     2000    0.008    0.000    0.008    0.000 uuid.py:264(__str__)
        1    0.000    0.000    0.001    0.001 uuid.py:45(<module>)
        1    0.000    0.000    0.000    0.000 uuid.py:63(SafeUUID)
        1    0.000    0.000    0.000    0.000 uuid.py:69(UUID)
     2000    0.006    0.000    0.028    0.000 uuid.py:757(uuid4)
        4    0.000    0.000    0.000    0.000 weakref.py:102(__init__)
        4    0.000    0.000    0.000    0.000 weakref.py:290(update)
    26014    0.020    0.000    0.020    0.000 weakref.py:395(__getitem__)
        1    0.000    0.000    0.000    0.000 weakref.py:408(__setitem__)
        1    0.000    0.000    0.000    0.000 win.py:125(tzwinbase)
        1    0.000    0.000    0.000    0.000 win.py:202(tzwin)
        1    0.000    0.000    0.000    0.000 win.py:259(tzwinlocal)
        1    0.000    0.000    0.000    0.000 win.py:34(_settzkeyname)
        1    0.000    0.000    0.000    0.000 win.py:48(tzres)
        1    0.000    0.000    0.010    0.010 win.py:8(<module>)
        1    0.000    0.000    0.000    0.000 win32.py:102(GetConsoleScreenBufferInfo)
        1    0.000    0.000    0.000    0.000 win32.py:21(CONSOLE_SCREEN_BUFFER_INFO)
        1    0.000    0.000    0.000    0.000 win32.py:4(<module>)
        4    0.000    0.000    0.000    0.000 win32.py:92(_winapi_test)
        2    0.000    0.000    0.000    0.000 win32.py:98(winapi_test)
        6    0.000    0.000    0.000    0.000 win32.py:99(<genexpr>)
        1    0.000    0.000    0.000    0.000 winterm.py:17(WinStyle)
        1    0.000    0.000    0.001    0.001 winterm.py:2(<module>)
        1    0.000    0.000    0.000    0.000 winterm.py:22(WinTerm)
        1    0.000    0.000    0.000    0.000 winterm.py:24(__init__)
        1    0.000    0.000    0.000    0.000 winterm.py:39(set_attrs)
        1    0.000    0.000    0.000    0.000 winterm.py:6(WinColor)
        1    0.000    0.000    0.000    0.000 wintypes.py:104(_SMALL_RECT)
        1    0.000    0.000    0.000    0.000 wintypes.py:111(_COORD)
        1    0.000    0.000    0.000    0.000 wintypes.py:115(POINT)
        1    0.000    0.000    0.000    0.000 wintypes.py:120(SIZE)
        1    0.000    0.000    0.000    0.000 wintypes.py:128(FILETIME)
        1    0.000    0.000    0.000    0.000 wintypes.py:133(MSG)
        1    0.000    0.000    0.000    0.000 wintypes.py:143(WIN32_FIND_DATAA)
        1    0.000    0.000    0.000    0.000 wintypes.py:155(WIN32_FIND_DATAW)
        1    0.000    0.000    0.001    0.001 wintypes.py:2(<module>)
        1    0.000    0.000    0.000    0.000 wintypes.py:20(VARIANT_BOOL)
        1    0.000    0.000    0.000    0.000 wintypes.py:97(RECT)
   624459    0.282    0.000    0.282    0.000 {built-in method __new__ of type object at 0x6B121320}
       17    0.000    0.000    0.000    0.000 {built-in method _abc._abc_init}
        1    0.000    0.000    0.000    0.000 {built-in method _abc._abc_instancecheck}
        4    0.000    0.000    0.000    0.000 {built-in method _abc._abc_register}
      9/5    0.000    0.000    0.000    0.000 {built-in method _abc._abc_subclasscheck}
    29372    0.016    0.000    0.016    0.000 {built-in method _bisect.bisect_right}
     2001    0.004    0.000    0.004    0.000 {built-in method _codecs.charmap_encode}
        2    0.000    0.000    0.000    0.000 {built-in method _ctypes.LoadLibrary}
       39    0.000    0.000    0.000    0.000 {built-in method _ctypes.POINTER}
        5    0.000    0.000    0.000    0.000 {built-in method _ctypes.byref}
       36    0.000    0.000    0.000    0.000 {built-in method _ctypes.sizeof}
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_md5}
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_sha1}
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_sha224}
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_sha256}
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_sha384}
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_sha512}
      150    0.000    0.000    0.000    0.000 {built-in method _imp._fix_co_filename}
   352852    0.055    0.000    0.055    0.000 {built-in method _imp.acquire_lock}
       16    0.001    0.000    0.001    0.000 {built-in method _imp.create_builtin}
        8    0.010    0.001    0.011    0.001 {built-in method _imp.create_dynamic}
       16    0.000    0.000    0.000    0.000 {built-in method _imp.exec_builtin}
        8    0.000    0.000    0.000    0.000 {built-in method _imp.exec_dynamic}
       82    0.000    0.000    0.000    0.000 {built-in method _imp.is_builtin}
      164    0.000    0.000    0.000    0.000 {built-in method _imp.is_frozen}
   352852    0.043    0.000    0.043    0.000 {built-in method _imp.release_lock}
        1    0.000    0.000    0.000    0.000 {built-in method _locale._getdefaultlocale}
        4    0.000    0.000    0.000    0.000 {built-in method _sre.ascii_iscased}
        4    0.000    0.000    0.000    0.000 {built-in method _sre.ascii_tolower}
       47    0.000    0.000    0.000    0.000 {built-in method _sre.compile}
       19    0.000    0.000    0.000    0.000 {built-in method _sre.unicode_iscased}
        3    0.000    0.000    0.000    0.000 {built-in method _sre.unicode_tolower}
       18    0.000    0.000    0.000    0.000 {built-in method _struct.calcsize}
        1    0.000    0.000    0.000    0.000 {built-in method _thread._set_sentinel}
   352321    0.438    0.000    0.438    0.000 {built-in method _thread.allocate_lock}
   352363    0.048    0.000    0.048    0.000 {built-in method _thread.get_ident}
        3    0.000    0.000    0.000    0.000 {built-in method atexit.register}
      336    0.006    0.000    0.014    0.000 {built-in method builtins.__build_class__}
    20/10    0.000    0.000    0.044    0.004 {built-in method builtins.__import__}
       72    0.000    0.000    0.000    0.000 {built-in method builtins.abs}
      188    0.000    0.000    0.000    0.000 {built-in method builtins.any}
  1598004    0.131    0.000    0.131    0.000 {built-in method builtins.callable}
       32    0.000    0.000    0.000    0.000 {built-in method builtins.chr}
        3    0.000    0.000    0.000    0.000 {built-in method builtins.delattr}
    44007    0.872    0.000    0.872    0.000 {built-in method builtins.dir}
       45    0.000    0.000    0.000    0.000 {built-in method builtins.divmod}
    171/1    0.001    0.000   98.815   98.815 {built-in method builtins.exec}
  1697523    0.470    0.000    0.470    0.000 {built-in method builtins.getattr}
       24    0.000    0.000    0.000    0.000 {built-in method builtins.globals}
     3410    0.002    0.000    0.002    0.000 {built-in method builtins.hasattr}
  4876470    0.847    0.000    0.847    0.000 {built-in method builtins.isinstance}
       64    0.000    0.000    0.000    0.000 {built-in method builtins.issubclass}
11051382/11050967    0.925    0.000    0.925    0.000 {built-in method builtins.len}
       74    0.000    0.000    0.000    0.000 {built-in method builtins.max}
      833    0.000    0.000    0.000    0.000 {built-in method builtins.min}
        1    0.000    0.000    0.000    0.000 {built-in method builtins.next}
      522    0.000    0.000    0.000    0.000 {built-in method builtins.ord}
       19    0.000    0.000    0.000    0.000 {built-in method builtins.repr}
        9    0.000    0.000    0.000    0.000 {built-in method builtins.round}
  1302569    0.214    0.000    0.214    0.000 {built-in method builtins.setattr}
        1    0.000    0.000    0.000    0.000 {built-in method builtins.sorted}
        6    0.000    0.000    0.000    0.000 {built-in method builtins.vars}
     2494    0.002    0.000    0.002    0.000 {built-in method from_bytes}
        1    0.000    0.000    0.000    0.000 {built-in method io.open}
      150    0.016    0.000    0.016    0.000 {built-in method marshal.loads}
        1    0.000    0.000    0.000    0.000 {built-in method math.exp}
        2    0.000    0.000    0.000    0.000 {built-in method math.log}
        1    0.000    0.000    0.000    0.000 {built-in method math.sqrt}
        1    0.000    0.000    0.000    0.000 {built-in method now}
    26017    0.044    0.000    0.044    0.000 {built-in method nt._getfullpathname}
   676362   20.344    0.000   20.344    0.000 {built-in method nt._isdir}
  4709682    0.775    0.000    0.775    0.000 {built-in method nt.fspath}
        1    0.000    0.000    0.000    0.000 {built-in method nt.getcwd}
   676394   41.415    0.000   41.415    0.000 {built-in method nt.listdir}
      845    0.036    0.000    0.036    0.000 {built-in method nt.stat}
     2001    0.007    0.000    0.007    0.000 {built-in method nt.urandom}
       19    0.000    0.000    0.000    0.000 {built-in method sys._getframe}
       19    0.000    0.000    0.000    0.000 {built-in method sys.intern}
        1    0.000    0.000    0.000    0.000 {built-in method time.localtime}
     2001    0.002    0.000    0.002    0.000 {built-in method time.time}
        1    0.000    0.000    0.000    0.000 {built-in method utcfromtimestamp}
        1    0.000    0.000    0.000    0.000 {built-in method winreg.ConnectRegistry}
        1    0.000    0.000    0.000    0.000 {built-in method winreg.OpenKey}
        2    0.000    0.000    0.000    0.000 {function Random.seed at 0x03D8FAE0}
        2    0.000    0.000    0.000    0.000 {method 'Close' of 'PyHKEY' objects}
      118    0.000    0.000    0.000    0.000 {method '__contains__' of 'frozenset' objects}
        1    0.000    0.000    0.000    0.000 {method '__enter__' of '_thread.lock' objects}
        1    0.000    0.000    0.000    0.000 {method '__exit__' of '_thread.lock' objects}
        3    0.000    0.000    0.000    0.000 {method 'acquire' of '_thread.RLock' objects}
        2    0.000    0.000    0.000    0.000 {method 'acquire' of '_thread.lock' objects}
     1038    0.000    0.000    0.000    0.000 {method 'add' of 'set' objects}
     4848    0.001    0.000    0.001    0.000 {method 'append' of 'list' objects}
     8028    0.001    0.000    0.001    0.000 {method 'bit_length' of 'int' objects}
        3    0.000    0.000    0.000    0.000 {method 'clear' of 'dict' objects}
        2    0.000    0.000    0.000    0.000 {method 'copy' of 'collections.OrderedDict' objects}
        2    0.000    0.000    0.000    0.000 {method 'copy' of 'dict' objects}
        3    0.000    0.000    0.000    0.000 {method 'copy' of 'mappingproxy' objects}
     2004    0.001    0.000    0.001    0.000 {method 'count' of 'list' objects}
        1    0.000    0.000    0.000    0.000 {method 'decode' of 'bytes' objects}
        1    0.000    0.000    0.000    0.000 {method 'disable' of '_lsprof.Profiler' objects}
  6557290    1.316    0.000    1.316    0.000 {method 'endswith' of 'str' objects}
      176    0.000    0.000    0.000    0.000 {method 'extend' of 'list' objects}
      417    0.000    0.000    0.000    0.000 {method 'find' of 'bytearray' objects}
    96365    0.126    0.000    0.126    0.000 {method 'format' of 'str' objects}
   266636    0.051    0.000    0.051    0.000 {method 'get' of 'dict' objects}
       99    0.000    0.000    0.000    0.000 {method 'get' of 'mappingproxy' objects}
    10818    0.004    0.000    0.004    0.000 {method 'getrandbits' of '_random.Random' objects}
       24    0.000    0.000    0.000    0.000 {method 'group' of 're.Match' objects}
        1    0.000    0.000    0.000    0.000 {method 'index' of 'str' objects}
    44011    0.020    0.000    0.020    0.000 {method 'insert' of 'list' objects}
        2    0.000    0.000    0.000    0.000 {method 'isatty' of '_io.TextIOWrapper' objects}
      129    0.000    0.000    0.000    0.000 {method 'isidentifier' of 'str' objects}
      235    0.000    0.000    0.000    0.000 {method 'issuperset' of 'frozenset' objects}
      803    0.000    0.000    0.000    0.000 {method 'isupper' of 'str' objects}
       47    0.000    0.000    0.000    0.000 {method 'items' of 'collections.OrderedDict' objects}
     4059    0.001    0.000    0.001    0.000 {method 'items' of 'dict' objects}
       40    0.000    0.000    0.000    0.000 {method 'items' of 'mappingproxy' objects}
    32459    0.023    0.000    0.023    0.000 {method 'join' of 'str' objects}
        6    0.000    0.000    0.000    0.000 {method 'keys' of 'dict' objects}
     3004    0.001    0.000    0.001    0.000 {method 'lower' of 'str' objects}
    26025    0.010    0.000    0.010    0.000 {method 'lstrip' of 'str' objects}
      102    0.000    0.000    0.000    0.000 {method 'match' of 're.Pattern' objects}
        8    0.000    0.000    0.000    0.000 {method 'mro' of 'type' objects}
      689    0.000    0.000    0.000    0.000 {method 'partition' of 'str' objects}
       28    0.000    0.000    0.000    0.000 {method 'pop' of 'dict' objects}
       12    0.000    0.000    0.000    0.000 {method 'pop' of 'list' objects}
    29372    0.003    0.000    0.003    0.000 {method 'random' of '_random.Random' objects}
      151    0.006    0.000    0.006    0.000 {method 'read' of '_io.FileIO' objects}
        3    0.000    0.000    0.000    0.000 {method 'release' of '_thread.RLock' objects}
        1    0.000    0.000    0.000    0.000 {method 'replace' of 'datetime.datetime' objects}
  2705862    0.700    0.000    0.700    0.000 {method 'replace' of 'str' objects}
        2    0.000    0.000    0.000    0.000 {method 'rfind' of 'str' objects}
     1124    0.000    0.000    0.000    0.000 {method 'rpartition' of 'str' objects}
      300    0.000    0.000    0.000    0.000 {method 'rsplit' of 'str' objects}
  1357340    0.214    0.000    0.214    0.000 {method 'rstrip' of 'str' objects}
       61    0.000    0.000    0.000    0.000 {method 'setdefault' of 'dict' objects}
       12    0.000    0.000    0.000    0.000 {method 'setter' of 'property' objects}
  1353060    0.822    0.000    0.822    0.000 {method 'sort' of 'list' objects}
    28183    0.036    0.000    0.036    0.000 {method 'split' of 'str' objects}
  3001009    0.502    0.000    0.502    0.000 {method 'startswith' of 'str' objects}
     2000    0.038    0.000    0.038    0.000 {method 'strftime' of 'datetime.date' objects}
        4    0.000    0.000    0.000    0.000 {method 'strip' of 'str' objects}
        2    0.000    0.000    0.000    0.000 {method 'sub' of 're.Pattern' objects}
        1    0.000    0.000    0.000    0.000 {method 'timestamp' of 'datetime.datetime' objects}
     2000    0.002    0.000    0.002    0.000 {method 'title' of 'str' objects}
        2    0.000    0.000    0.000    0.000 {method 'toordinal' of 'datetime.date' objects}
       24    0.000    0.000    0.000    0.000 {method 'translate' of 'bytearray' objects}
        1    0.000    0.000    0.000    0.000 {method 'translate' of 'str' objects}
        1    0.000    0.000    0.000    0.000 {method 'union' of 'set' objects}
        2    0.000    0.000    0.000    0.000 {method 'update' of 'collections.OrderedDict' objects}
       45    0.000    0.000    0.000    0.000 {method 'update' of 'dict' objects}
       14    0.000    0.000    0.000    0.000 {method 'update' of 'set' objects}
       71    0.000    0.000    0.000    0.000 {method 'upper' of 'str' objects}
        2    0.000    0.000    0.000    0.000 {method 'values' of 'dict' objects}
     2001    0.010    0.000    0.017    0.000 {method 'write' of '_io.TextIOWrapper' objects}


